risk_id,l1,l2,l3,l4_label,match_rank_for_policy,similarity,document_id,year,period,title,title_clean,issuing_institution,doc_type_source_label,publication_source,subject_classification,url,pdf_url,source_quote,source_quote_type,policy_reference,korean_policy_definition
RISK-REF-0561,"AI system safety, robustness, and control",Lack of transparency or interpretability,Domain-specific AI - effects on humans and other living beings: non-existential risks,Decision making transparency,4,0.6218781352518881,policy_nl_ai_search_storage|SH2_PLC20250355012,2025,2022-2026,인공 지능 투명성 규제에 대한 비판적 고찰: EU AI법 투명성 의무 조항 분석을 중심으로,인공 지능 투명성 규제에 대한 비판적 고찰: EU AI법 투명성 의무 조항 분석을 중심으로,법무부,정책보고서,"선진상사법률연구, 제110호(2025.4.)","일반공공행정 > 법제, 과학기술 > 과학기술연구",,,인공 지능 투명성 규제에 대한 비판적 고찰: EU AI법 투명성 의무 조항 분석을 중심으로,official_title,"법무부 (2025), 「인공 지능 투명성 규제에 대한 비판적 고찰: EU AI법 투명성 의무 조항 분석을 중심으로」","한국 정책보고서에서는 이 위험을 “인공 지능 투명성 규제에 대한 비판적 고찰: EU AI법 투명성 의무 조항 분석을 중심으로”라는 문맥에서 다룬다. 본 연구는 이를 시스템 안전성, 강건성, 신뢰성, 통제 가능성 또는 오류 대응와 관련해 한국 정책 문헌에서 관찰되는 'Decision making transparency' 위험으로 정의한다."
RISK-REF-0562,"AI system safety, robustness, and control",Capability and robustness failures,Domain-specific AI - effects on humans and other living beings: non-existential risks,Law abiding,3,0.5923362550999031,policy_nl_trend|SH2_PLC20260370458,2025,2022-2026,인공지능 활용 주요 생활안전 법제도의 공간환경 단위 정합성 분석 연구,인공지능 활용 주요 생활안전 법제도의 공간환경 단위 정합성 분석 연구,건축공간연구원,보고서,"기본연구보고서, 2025-7",공공질서및안전 > 안전관리,,,인공지능 활용 주요 생활안전 법제도의 공간환경 단위 정합성 분석 연구,official_title,"건축공간연구원 (2025), 「인공지능 활용 주요 생활안전 법제도의 공간환경 단위 정합성 분석 연구」","한국 정책보고서에서는 이 위험을 “인공지능 활용 주요 생활안전 법제도의 공간환경 단위 정합성 분석 연구”라는 문맥에서 다룬다. 본 연구는 이를 시스템 안전성, 강건성, 신뢰성, 통제 가능성 또는 오류 대응와 관련해 한국 정책 문헌에서 관찰되는 'Law abiding' 위험으로 정의한다."
RISK-REF-0566,"AI system safety, robustness, and control",Misaligned goal pursuit,AGI - effects on humans and other living beings: existential risks,Unpredictable outcomes,2,0.6268667051375653,policy_nl_ai_search_storage|UH1_00000139342692,2022,2022-2026,미가공 지속적 생체징후 감시 자료를 이용한 인공지능 기반 중요 위험 사건의 발생 예측 모델 개발 : 생애첫연구 최종보고서 = Development of artificial intelligence based critical event prediction model using raw data of continuous vital signs,미가공 지속적 생체징후 감시 자료를 이용한 인공지능 기반 중요 위험 사건의 발생 예측 모델 개발 : 생애첫연구 최종보고서,과학기술정보통신부,정책보고서,,보건 > 보건의료,,,미가공 지속적 생체징후 감시 자료를 이용한 인공지능 기반 중요 위험 사건의 발생 예측 모델 개발 : 생애첫연구 최종보고서,official_title,"과학기술정보통신부 (2022), 「미가공 지속적 생체징후 감시 자료를 이용한 인공지능 기반 중요 위험 사건의 발생 예측 모델 개발 : 생애첫연구 최종보고서」","한국 정책보고서에서는 이 위험을 “미가공 지속적 생체징후 감시 자료를 이용한 인공지능 기반 중요 위험 사건의 발생 예측 모델 개발 : 생애첫연구 최종보고서”라는 문맥에서 다룬다. 본 연구는 이를 시스템 안전성, 강건성, 신뢰성, 통제 가능성 또는 오류 대응와 관련해 한국 정책 문헌에서 관찰되는 'Unpredictable outcomes' 위험으로 정의한다."
RISK-REF-0568,"AI system safety, robustness, and control",Dangerous capabilities,"Legal, legal rights, property",Property/legal rights,2,0.6212518895248405,policy_nl_trend|SH2_PLC20250349886,2025,2022-2026,생명과 신체의 안전 보호를 위한 인공지능 규제법제의 쟁점,생명과 신체의 안전 보호를 위한 인공지능 규제법제의 쟁점,한국법제연구원,보고서,"AI 법제 Insight, 제25-1호",일반공공행정 > 국민권익·인권,,,생명과 신체의 안전 보호를 위한 인공지능 규제법제의 쟁점,official_title,"한국법제연구원 (2025), 「생명과 신체의 안전 보호를 위한 인공지능 규제법제의 쟁점」","한국 정책보고서에서는 이 위험을 “생명과 신체의 안전 보호를 위한 인공지능 규제법제의 쟁점”라는 문맥에서 다룬다. 본 연구는 이를 시스템 안전성, 강건성, 신뢰성, 통제 가능성 또는 오류 대응와 관련해 한국 정책 문헌에서 관찰되는 'Property/legal rights' 위험으로 정의한다."
RISK-REF-0568,"AI system safety, robustness, and control",Dangerous capabilities,"Legal, legal rights, property",Property/legal rights,4,0.5925637577897325,policy_nl_trend|SH2_PLC20250359115,2025,2022-2026,지능형 디지털 전환 시대의 지식재산권(Intellectual Property Rights) 제도 변화의 동인과 영향,지능형 디지털 전환 시대의 지식재산권(Intellectual Property Rights) 제도 변화의 동인과 영향,과학기술정책연구원,정책자료,"STEPI Insight, 제349호",과학기술 > 과학기술진흥,,,지능형 디지털 전환 시대의 지식재산권(Intellectual Property Rights) 제도 변화의 동인과 영향,official_title,"과학기술정책연구원 (2025), 「지능형 디지털 전환 시대의 지식재산권(Intellectual Property Rights) 제도 변화의 동인과 영향」","한국 정책보고서에서는 이 위험을 “지능형 디지털 전환 시대의 지식재산권(Intellectual Property Rights) 제도 변화의 동인과 영향”라는 문맥에서 다룬다. 본 연구는 이를 시스템 안전성, 강건성, 신뢰성, 통제 가능성 또는 오류 대응와 관련해 한국 정책 문헌에서 관찰되는 'Property/legal rights' 위험으로 정의한다."
RISK-REF-0568,"AI system safety, robustness, and control",Dangerous capabilities,"Legal, legal rights, property",Property/legal rights,4,0.585363151093448,policy_nl_trend|SH2_PLC20240325835,2024,2022-2026,"美, 안전한 인공지능 법안의 주요 내용 및 시사점","美, 안전한 인공지능 법안의 주요 내용 및 시사점",한국지능정보사회진흥원,정책자료,디지털 법제 Brief,"통신 > 방송통신, 일반공공행정 > 법제",,,"美, 안전한 인공지능 법안의 주요 내용 및 시사점",official_title,"한국지능정보사회진흥원 (2024), 「美, 안전한 인공지능 법안의 주요 내용 및 시사점」","한국 정책보고서에서는 이 위험을 “美, 안전한 인공지능 법안의 주요 내용 및 시사점”라는 문맥에서 다룬다. 본 연구는 이를 시스템 안전성, 강건성, 신뢰성, 통제 가능성 또는 오류 대응와 관련해 한국 정책 문헌에서 관찰되는 'Property/legal rights' 위험으로 정의한다."
RISK-REF-0570,Governance and accountability failures,Governance failure,"Liability, responsibility governance, negligence regulatory",Liability and negligence,5,0.642243416717172,policy_nl_trend|SH2_PLC20240325905,2024,2022-2026,주요국의 AI 규제동향 및 시사점 : 생성형 AI 서비스 제공자의 책임을 중심으로,주요국의 AI 규제동향 및 시사점 : 생성형 AI 서비스 제공자의 책임을 중심으로,(재)한국지식재산연구원,보고서,"IP Focus, 제2024-06호",산업·통상·중소기업 > 산업진흥·고도화,,,주요국의 AI 규제동향 및 시사점 : 생성형 AI 서비스 제공자의 책임을 중심으로,official_title,"(재)한국지식재산연구원 (2024), 「주요국의 AI 규제동향 및 시사점 : 생성형 AI 서비스 제공자의 책임을 중심으로」","한국 정책보고서에서는 이 위험을 “주요국의 AI 규제동향 및 시사점 : 생성형 AI 서비스 제공자의 책임을 중심으로”라는 문맥에서 다룬다. 본 연구는 이를 거버넌스, 책임성, 감사, 문서화 또는 제도적 통제 실패와 관련해 한국 정책 문헌에서 관찰되는 'Liability and negligence' 위험으로 정의한다."
RISK-REF-0570,Governance and accountability failures,Governance failure,"Liability, responsibility governance, negligence regulatory",Liability and negligence,4,0.6388660699816113,policy_nl_ai_search_storage|SH2_PLC20240325905,2024,2022-2026,주요국의 AI 규제동향 및 시사점 : 생성 형 AI 서비스 제공자의 책임을 중심으로,주요국의 AI 규제동향 및 시사점 : 생성 형 AI 서비스 제공자의 책임을 중심으로,(재)한국지식재산연구원,정책보고서,"IP Focus, 제2024-06호",산업·통상·중소기업 > 산업진흥·고도화,,,주요국의 AI 규제동향 및 시사점 : 생성 형 AI 서비스 제공자의 책임을 중심으로,official_title,"(재)한국지식재산연구원 (2024), 「주요국의 AI 규제동향 및 시사점 : 생성 형 AI 서비스 제공자의 책임을 중심으로」","한국 정책보고서에서는 이 위험을 “주요국의 AI 규제동향 및 시사점 : 생성 형 AI 서비스 제공자의 책임을 중심으로”라는 문맥에서 다룬다. 본 연구는 이를 거버넌스, 책임성, 감사, 문서화 또는 제도적 통제 실패와 관련해 한국 정책 문헌에서 관찰되는 'Liability and negligence' 위험으로 정의한다."
RISK-REF-0570,Governance and accountability failures,Governance failure,"Liability, responsibility governance, negligence regulatory",Liability and negligence,5,0.630946028782584,policy_nl_ai_search_storage|UH1_00000140859819,2025,2022-2026,인공지능(AI) 시대의 신종 범죄에 대한 형사법적 대응 방향 : 형사책임의 주체 및 범위를 중심으로 = Criminal law response to new crimes in the era of artificial intelligence(AI) : focusing on the subject and scope of criminal liability / 신혜진,인공지능(AI) 시대의 신종 범죄에 대한 형사법적 대응 방향 : 형사책임의 주체 및 범위를 중심으로,대검찰청,정책보고서,,,,,인공지능(AI) 시대의 신종 범죄에 대한 형사법적 대응 방향 : 형사책임의 주체 및 범위를 중심으로,official_title,"대검찰청 (2025), 「인공지능(AI) 시대의 신종 범죄에 대한 형사법적 대응 방향 : 형사책임의 주체 및 범위를 중심으로」","한국 정책보고서에서는 이 위험을 “인공지능(AI) 시대의 신종 범죄에 대한 형사법적 대응 방향 : 형사책임의 주체 및 범위를 중심으로”라는 문맥에서 다룬다. 본 연구는 이를 거버넌스, 책임성, 감사, 문서화 또는 제도적 통제 실패와 관련해 한국 정책 문헌에서 관찰되는 'Liability and negligence' 위험으로 정의한다."
RISK-REF-0570,Governance and accountability failures,Governance failure,"Liability, responsibility governance, negligence regulatory",Liability and negligence,3,0.6017243514750781,policy_nl_trend|SH2_PLC20250347551,2024,2022-2026,"인공지능 규제법, 책임법, 그리고 보험","인공지능 규제법, 책임법, 그리고 보험",한국법제연구원,보고서,"규제법제리뷰, 24-3","일반공공행정 > 법제, 과학기술 > 과학기술진흥",,,"인공지능 규제법, 책임법, 그리고 보험",official_title,"한국법제연구원 (2024), 「인공지능 규제법, 책임법, 그리고 보험」","한국 정책보고서에서는 이 위험을 “인공지능 규제법, 책임법, 그리고 보험”라는 문맥에서 다룬다. 본 연구는 이를 거버넌스, 책임성, 감사, 문서화 또는 제도적 통제 실패와 관련해 한국 정책 문헌에서 관찰되는 'Liability and negligence' 위험으로 정의한다."
