id,kind,l0,l1,l2,l3,l4_label,phrase,definition,source,scope,x,y,risk_color,evidence_status,evidence_title,evidence_url,evidence_type,risk_severity_1to5,risk_probability_proxy_0to1,risk_impact_score,risk_impact_percentile,risk_visual_radius
RISK-REF-1121,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Mode,Technical,technical,"Technical AI hazards are the root causes of technical deficiencies in the AI system. An example of such an AI hazard is overfitting, which describes a model’s excessive adaptation to the training dataset. Quantitative methods to assess (metrics) and treat (mitigation means) exist for technical AI hazards, which might be performed automatically. In case of overfitting, metrics are based on the comparison of performance between the training and validation datasets, and mitigation means may include regularization techniques, among others.",Schnitzer et al. (2024),global,0.917413,1.897195,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1123,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Mode,Procedural,procedural,"The third class encompasses procedural AI hazards. These pertain to issues arising from processes and actions made by individuals involved in the develop- ment process. Such hazards are not readily quantifiable and necessitate alter- native mitigation strategies. An example of such an AI hazard would be ”poor model design choices,” which could be expressed, for instance, through a devel- oper’s decision to select an unsuitable AI model for a given problem. Due to the challenges in quantifying and mitigating these issues, qualitative approaches must be employed. In the case of the aforementioned example, a potential strat- egy might involve requiring the AI developer to provide a documented rationale for their choice.",Schnitzer et al. (2024),global,0.784315,1.857027,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1125,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Risks from malfunctions,Reliability issues,reliability issues,"Relying on general-purpose AI products that fail to fulfil their intended function can lead to harm. For example, general- purpose AI systems can make up facts (‘hallucination’), generate erroneous computer code, or provide inaccurate medical information. This can lead to physical and psychological harms to consumers and reputational, financial and legal harms to individuals and organisations.",Bengio et al. (2025),global,0.772797,1.90253,#2f8fa3,incremental markdown risk source; semantically new L4 node,Bengio et al. (2025); Report,https://assets.publishing.service.gov.uk/media/679a0c48a77d250007d313ee/International_AI_Safety_Report_2025_accessible_f.pdf,Report,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1127,risk,Risk,Human agency and interaction harms,Overreliance and unsafe use,Sources of systemic risks from general-purpose AI,Automation bias,automation bias,"The tendency for humans to over-rely on AI models and systems, trusting their outputs without sufficient critical evaluation, which can lead to poor decision-making.",Uuk et al. (2025),global,0.847623,1.937662,#b66bb0,incremental markdown risk source; semantically new L4 node,Uuk et al. (2025); Journal Article,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,2.83,0.567405,1.6058,0.6466541588492808,13.391571287804137
RISK-REF-1129,risk,Risk,Agentic and multi-agent system failures,Multi-agent risks,Sources of systemic risks from general-purpose AI,Pattern recognition capability,pattern recognition capability,AI models and systems could exacerbate financial bubbles by reinforcing market trends.,Uuk et al. (2025),global,0.684523,1.925991,#2f8fa3,incremental markdown risk source; semantically new L4 node,Uuk et al. (2025); Journal Article,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,3.06,0.93281,2.8544,0.8974358974358975,21.909270067460017
RISK-REF-1130,risk,Risk,Agentic and multi-agent system failures,Multi-agent risks,Sources of systemic risks from general-purpose AI,Trading capabilities,trading capabilities,AI may contribute to increased market volatility by accelerating transactions and influencing financial trends in unpredictable ways.,Uuk et al. (2025),global,0.728538,1.766095,#2f8fa3,incremental markdown risk source; semantically new L4 node,Uuk et al. (2025); Journal Article,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,3.06,0.93281,2.8544,0.8974358974358975,21.909270067460017
RISK-REF-1131,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Sources of systemic risks from general-purpose AI,Unclear attribution from AI component interactions,unclear attribution from ai component interactions,"Interactions between different AI components can cause harm, but it may be difficult to pinpoint which components are the cause.",Uuk et al. (2025),global,0.611923,1.893851,#2f8fa3,incremental markdown risk source; semantically new L4 node,Uuk et al. (2025); Journal Article,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1139,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Model development,Data-related (lack of cross-organizational documentation),data related lack of cross organizational documentation,"When sharing data between multiple organizations, documentation may be missing or inadequate, making it difficult for other organizations to understand it. For example, a lack of metadata or a change in schema by a collaborating party can result in an unusable dataset and wasted data collection efforts, or it can lead to misunderstandings about the dataset’s limitations, resulting in downstream risks related to its use [173].",Gipiškis et al. (2024),global,0.566225,1.825832,#2f8fa3,incremental markdown risk source; semantically new L4 node,Gipiškis et al. (2024); Journal Article,https://arxiv.org/abs/2410.23472,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1140,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Model development,Data-related (manipulation of data by non-domain experts),data related manipulation of data by non domain experts,"Manipulating data (e.g., training data) carries a set of assumptions on how the data should appear and be used by those performing the manipulation. Common manipulations applied on data in the context of AI models include defining the ground truth label and merging different data formats or sources. People who have little or no expertise in the domain of the data performing such manipulations may render the data unusable or harmful to the development of the AI system [173].",Gipiškis et al. (2024),global,0.778213,1.639258,#2f8fa3,incremental markdown risk source; semantically new L4 node,Gipiškis et al. (2024); Journal Article,https://arxiv.org/abs/2410.23472,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1141,risk,Risk,Privacy and security harms,AI system security vulnerabilities and attacks,Model development,Training-related (adversarial examples),training related adversarial examples,"Adversarial examples [198, 83] refer to data that are designed to fool an AI model by inducing unintended behavior. They do this by exploiting spurious correlations learned by the model. They are part of inference-time attacks, where the examples are test examples. They generalize to different model architectures and models trained on different training sets.",Gipiškis et al. (2024),global,0.926718,1.002523,#6a58a8,incremental markdown risk source; semantically new L4 node,Gipiškis et al. (2024); Journal Article,https://arxiv.org/abs/2410.23472,Journal Article,1.0,0.477582,0.4776,0.1466541588492808,5.695217160615478
RISK-REF-1142,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Model development,Training-related (robust overfitting in adversarial training),training related robust overfitting in adversarial training,"Adversarial training can be affected by robust overfitting, where the model’s robustness on test data decreases during further training, particularly after the learning rate decay. This issue has been consistently observed across various datasets and algorithms in adversarial training settings [163, 230]. Robust over- fitting can affect the model’s ability to generalize effectively and reduce its resilience to adversarial attacks.",Gipiškis et al. (2024),global,1.130448,1.528918,#2f8fa3,incremental markdown risk source; semantically new L4 node,Gipiškis et al. (2024); Journal Article,https://arxiv.org/abs/2410.23472,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1143,risk,Risk,Privacy and security harms,AI system security vulnerabilities and attacks,Model development,Training-related (robustness certificates can be exploited to attack the models),training related robustness certificates can be exploited to attack the models,"The knowledge of robustness certificates, including the area of the region for which model predictions are certified to be robust, can be used by an adversary to efficiently craft attacks that succeed just outside the certified regions [53].",Gipiškis et al. (2024),global,0.92827,1.429579,#6a58a8,incremental markdown risk source; semantically new L4 node,Gipiškis et al. (2024); Journal Article,https://arxiv.org/abs/2410.23472,Journal Article,1.0,0.477582,0.4776,0.1466541588492808,5.695217160615478
RISK-REF-1144,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Model development,Training-related (poor model confidence calibration),training related poor model confidence calibration,"Models can be affected by poor confidence calibration [85], where the predicted probabilities do not accurately reflect the true likelihood of ground truth cor- rectness. This miscalibration makes it difficult to interpret the model’s predic- tions reliably, as high accuracy does not guarantee that the confidence levels are meaningful. This can cause overconfidence in incorrect predictions or un- derconfidence in correct ones.",Gipiškis et al. (2024),global,1.348772,1.76974,#2f8fa3,incremental markdown risk source; semantically new L4 node,Gipiškis et al. (2024); Journal Article,https://arxiv.org/abs/2410.23472,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
