L3_id,L0,L1,L2,L3,Korean_label,Definition,source,review,l2_review
POLICY-REF-0324,Policy,AI policy and governance,Responsible AI and compliance,Open-source AI governance,오픈소스 AI 거버넌스,"모델의 가중치와 소스코드를 대중에게 전면 개방하여 기술 민주화를 달성하되, 이에 따른 악용 리스크를 제어하기 위한 오픈소스 커뮤니티 내부의 자율 통제 메커니즘이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0325,Policy,AI policy and governance,Responsible AI and compliance,Participatory design,참여적 설계,"시스템 개발자와 엔지니어뿐만 아니라, 향후 해당 인공지능 시스템의 영향을 받게 될 실제 사용자 및 시민들이 직접 설계 과정에 참여하여 요구사항을 반영하는 상향식 공학 방법론이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0341,Policy,AI policy and governance,Responsible AI and compliance,Product Liability Directive,제조물 책임 지침,"유럽연합 등에서 전통적인 하드웨어 제조물 책임을 소프트웨어와 인공지능 시스템까지 확장하여, 제품 결함으로 발생한 피해에 대해 무과실 책임을 부과하려는 법적 지침이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0347,Policy,AI policy and governance,Responsible AI and compliance,Public Good and AI,공공재로서의 인공지능,"인공지능 기술을 기업의 사적 이윤 도구로만 제약하지 않고, 기후변화 해결, 전염병 예방, 공공 서비스 혁신 등 인류 보편의 이익과 복지 증진을 위해 활용하려는 패러다임이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0350,Policy,AI policy and governance,Responsible AI and compliance,Public sector AI procurement,공공부문 AI 조달,"정부와 공공기관이 인공지능 솔루션을 구매할 때 엄격한 윤리적 기준, 투명성 검증, 공정성 지표를 선제적으로 요구함으로써 시장 전체의 신뢰성 표준을 견인하는 정책 수단이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0354,Policy,AI policy and governance,Responsible AI and compliance,Quality of Life Indices,삶의 질 지표,"경제적 생산성 위주의 정량적 평가에서 벗어나, 인공지능 기술의 보편적 도입이 시민들의 정신적·신체적 안녕, 여가, 행복도에 미친 실질적 영향을 측정하는 종합 지표 체계이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0358,Policy,AI policy and governance,Responsible AI and compliance,Regulatory Arbitrage,규제 차익 거래,"인공지능 기업들이 자국의 엄격한 AI 규제 및 데이터 보호법을 회피하기 위해, 상대적으로 법적 규제가 느슨한 타국이나 조세 회피처로 본사 및 서버를 이전하는 기만적 기회주의 행위이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0394,Policy,AI policy and governance,Responsible AI and compliance,Sectoral Regulation,부문별 규제,"모든 인공지능에 일률적인 단일 법률를 적용하는 대신 의료, 금융, 자율주행, 교육 등 각 고유 산업 도메인의 특수성에 맞추어 유관 부처가 정밀하게 집행하는 분권형 의무 규제 체계이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0409,Policy,AI policy and governance,Responsible AI and compliance,Socio-Technical Systems,사회-기술 시스템,"인공지능을 독립된 순수 가치중립적 기계로 보지 않고, 이를 개발하고 활용하는 인간 조직, 법적 제도, 문화적 규범과 유기적으로 결합된 단일의 복합 네트워크 구조로 파악하는 거시적 관점이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0411,Policy,AI policy and governance,Responsible AI and compliance,Sovereign AI,소버린 인공지능,"외세 대형 테크 기업의 독점을 극복하기 위해 국가가 자국의 고유한 문화, 언어 데이터, 자본, 국산 반도체 인프라를 활용하여 독자적으로 보유하는 주권형 자체 파운데이션 모델이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0413,Policy,AI policy and governance,Responsible AI and compliance,Standardisation and certification,표준화 및 인증,"인공지능의 안전성과 상호 운용성을 객관적으로 공인하기 위해 ISO, IEEE 등 공인 기구가 기술적 벤치마크 규격을 설정하고 이를 충족한 제품에 적합성 마크를 부여하는 제도이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0442,Policy,AI policy and governance,Responsible AI and compliance,Technology Readiness Levels,기술 성숙도,"인공지능 원천 기술의 개념 정립(1단계)부터 시작하여 기초 연구, 실험실 검증, 시제품 제작을 거쳐 최종 실제 시장 배치 및 안정적 상용화(9단계)에 이르기까지 기술의 발전 단계를 정량화한 지표이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0440,Policy,AI policy and governance,Responsible AI and compliance,Technology assessment,기술영향평가,"인공지능과 같은 거대 신기술이 사회 전반에 도입될 경우 예상되는 긍정적 혜택과 부정적 해악, 생태학적 손실을 정식 도입 전에 학제간 연구로 종합 분석하여 정책 결정을 돕는 제도이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0463,Policy,AI policy and governance,Responsible AI and compliance,Universal Basic Income,보편적 기본소득,"고도화된 인공지능 자동화로 인해 대규모 상시 실업과 극심한 양극화가 만연해질 미래 사회를 대비하여, 자산이나 근로 여부에 관계없이 모든 시민에게 정기적으로 현금을 지급하는 정책 대안이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0465,Policy,AI policy and governance,Responsible AI and compliance,Value pluralism,가치다원주의,"인공지능 시스템이 단일한 지배적 가치관만을 학습하여 사회에 강제하지 않고, 서로 충돌할 수 있는 다양한 문화적 규범, 윤리적 선호도, 인간적 가치를 포용하고 균형 있게 반영해야 한다는 이념이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0471,Policy,AI policy and governance,Responsible AI and compliance,Wellbeing and AI,웰빙과 인공지능,"인공지능의 성패를 단순한 기업적 매출이나 하드웨어적 연산 속도로 평가하지 않고, 사회 구성원 전체의 정신적 건강, 행복, 그리고 지속 가능한 조화로운 삶에 기여하는 정도로 측정하는 접근법이다.",ChatGPT_Gemini,pending,researcher_intervened_review_v2
POLICY-REF-0089,Policy,AI policy and governance,Risk-based AI regulation and oversight,Command-and-Control Regulation,지시 통제적 규제,정부 기관이 명확한 법적 표준을 설정하고 이를 위반하는 행위에 대해 행정적·형사적 처벌을 부과하는 전통적인 규제 방식이다.,ChatGPT_Gemini,pending,pending
POLICY-REF-0235,Policy,AI policy and governance,Risk-based AI regulation and oversight,Hard Law vs. Soft Law,경성법 대 연성법,"처벌과 강제력을 수반하는 정식 법률·의무 규제와 가이드라인, 선언문 등 유연하지만 강제성이 없는 자율 규범 규제 간의 정책적 선택 및 조화이다.",ChatGPT_Gemini,pending,pending
POLICY-REF-0005,Policy,AI policy and governance,Risk-based AI regulation and oversight,adaptive regulation,,기술 변화에 맞춰 규칙을 지속적으로 수정·갱신하는 유연한 규제.,ChatGPT_Gemini; Claude,pending,pending
POLICY-REF-0052,Policy,AI policy and governance,Risk-based AI regulation and oversight,antitrust enforcement,,독과점·반경쟁 행위에 대한 규제 집행.,Claude,pending,pending
POLICY-REF-0078,Policy,AI policy and governance,Risk-based AI regulation and oversight,certification scheme,,요건 충족을 공식 인증하는 제도.,Claude,pending,pending
POLICY-REF-0080,Policy,AI policy and governance,Risk-based AI regulation and oversight,chilling effects,,감시·규제가 표현·행동을 위축시키는 효과.,Claude,pending,pending
POLICY-REF-0086,Policy,AI policy and governance,Risk-based AI regulation and oversight,co-regulation,,정부와 민간이 규칙 제정·이행 책임을 분담하는 공동 규제 방식.,ChatGPT_Gemini; Claude,pending,pending
POLICY-REF-0091,Policy,AI policy and governance,Risk-based AI regulation and oversight,compliance by design,,설계 단계부터 규제 준수 요건을 내장하는 접근.,Claude,pending,pending
POLICY-REF-0096,Policy,AI policy and governance,Risk-based AI regulation and oversight,conformity assessment,,제품·시스템이 규제 요건에 부합하는지 검증하는 적합성 평가 절차.,ChatGPT_Gemini; Claude,pending,pending
POLICY-REF-0099,Policy,AI policy and governance,Risk-based AI regulation and oversight,content moderation,,온라인 콘텐츠를 검토·관리하는 활동.,Claude,pending,pending
POLICY-REF-0161,Policy,AI policy and governance,Risk-based AI regulation and oversight,dual-use export regime,,이중용도 기술의 수출을 통제하는 국제 체제.,Claude,pending,pending
POLICY-REF-0172,Policy,AI policy and governance,Risk-based AI regulation and oversight,enforcement mechanisms,,규제 준수를 강제하는 집행 수단.,Claude,pending,pending
POLICY-REF-0192,Policy,AI policy and governance,Risk-based AI regulation and oversight,evidence-based policymaking,,근거·데이터에 기반한 정책 결정.,Claude,pending,pending
POLICY-REF-0193,Policy,AI policy and governance,Risk-based AI regulation and oversight,ex ante regulation,,위해 발생 이전에 사전적으로 개입하는 규제.,Claude,pending,pending
POLICY-REF-0194,Policy,AI policy and governance,Risk-based AI regulation and oversight,ex post enforcement,,위반·피해 발생 이후에 사후적으로 집행하는 규제.,Claude,pending,pending
POLICY-REF-0199,Policy,AI policy and governance,Risk-based AI regulation and oversight,export controls,,안보 목적의 기술·부품 수출 통제.,Claude,pending,pending
POLICY-REF-0202,Policy,AI policy and governance,Risk-based AI regulation and oversight,facial recognition regulation,,안면인식 기술 사용에 관한 규제.,ChatGPT_Gemini; Claude,pending,pending
POLICY-REF-0234,Policy,AI policy and governance,Risk-based AI regulation and oversight,hard law mechanisms,,법적 구속력과 강제력을 갖는 법령·규정 기반의 규제 장치.,Claude,pending,pending
POLICY-REF-0239,Policy,AI policy and governance,Risk-based AI regulation and oversight,horizontal regulation,,산업·분야를 가로질러 공통적으로 적용되는 포괄적 규제.,Claude,pending,pending
POLICY-REF-0256,Policy,AI policy and governance,Risk-based AI regulation and oversight,impact assessment,,정책·시스템의 영향을 사전 평가하는 도구.,Claude,pending,pending
POLICY-REF-0276,Policy,AI policy and governance,Risk-based AI regulation and oversight,interoperability of standards,,서로 다른 규제·표준 체계가 호환·연계되는 정도.,Claude,pending,pending
POLICY-REF-0293,Policy,AI policy and governance,Risk-based AI regulation and oversight,licensing regime,,데이터·모델 이용을 규율하는 라이선스 체계.,Claude,pending,pending
POLICY-REF-0322,Policy,AI policy and governance,Risk-based AI regulation and oversight,notified body,,적합성 평가를 수행하도록 공인된 제3의 인증 기관.,Claude,pending,pending
POLICY-REF-0329,Policy,AI policy and governance,Risk-based AI regulation and oversight,policy experimentation,,정책을 시범적으로 시험·평가하는 접근.,Claude,pending,pending
POLICY-REF-0331,Policy,AI policy and governance,Risk-based AI regulation and oversight,post-market monitoring,,시장 출시 이후 시스템의 작동·위험을 지속 감시하는 활동.,ChatGPT_Gemini; Claude,pending,pending
POLICY-REF-0344,Policy,AI policy and governance,Risk-based AI regulation and oversight,proportionate regulation,,규제 비용·부담이 목적과 위험에 비례하도록 설계된 규제.,Claude,pending,pending
POLICY-REF-0360,Policy,AI policy and governance,Risk-based AI regulation and oversight,regulatory capture,,규제기관이 피규제 산업의 이익에 포섭되어 공익을 저해하는 현상.,ChatGPT_Gemini; Claude,pending,pending
POLICY-REF-0362,Policy,AI policy and governance,Risk-based AI regulation and oversight,regulatory fragmentation,,관할·국가별로 규제가 분산·상충되어 일관성이 결여된 상태.,Claude,pending,pending
POLICY-REF-0363,Policy,AI policy and governance,Risk-based AI regulation and oversight,regulatory impact analysis,,규제 도입의 비용·편익을 분석하는 절차.,Claude,pending,pending
POLICY-REF-0365,Policy,AI policy and governance,Risk-based AI regulation and oversight,regulatory sandbox,,한시적·제한적 환경에서 규제를 완화해 신기술을 시험하도록 허용하는 제도.,Claude,pending,pending
